client_id;record_id;first_rec;sessions;length;rejects;income;trans;conversion;pc;mob;pad;organic;paid;referal;click;compare;cart
8182;7949;0;3;229;0;0;0;100;0;0;1;0;0;0;0;0;0
8182;8840;0;7;213;0;0;0;57,14;0;0;0;0;1;0;0;0;0
8183;6325;1;2;229;0;0;0;100;0;1;0;0;0;0;0;0;0
8183;13372;0;2;229;0;0;0;100;0;0;0;0;1;0;0;0;0
8184;6326;1;2;51;0;0;0;0;0;1;0;0;0;0;0;0;0
8184;13373;0;2;51;0;0;0;0;0;0;0;0;1;0;0;0;0
8185;6327;1;2;5;0;0;0;0;0;1;0;0;0;0;0;0;0
8185;13374;0;2;5;0;0;0;0;0;0;0;0;1;0;0;0;0
8186;16915;1;1;315;0;0;0;200;0;0;0;0;0;0;0;1;0
8187;6328;1;2;22;0;0;0;0;0;1;0;0;0;0;0;0;0
8187;13375;0;2;22;0;0;0;0;0;0;0;0;1;0;0;0;0
8188;4091;1;4;384;50;0;0;50;0;1;0;0;0;0;0;0;0
8188;9487;0;4;384;50;0;0;50;0;0;0;0;1;0;0;0;0
8189;6329;1;2;1;50;0;0;0;0;1;0;0;0;0;0;0;0
8189;13376;0;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0
8190;6330;1;2;207;0;0;0;50;0;1;0;0;0;0;0;0;0
8190;13377;0;2;207;0;0;0;50;0;0;0;0;1;0;0;0;0
8191;6331;1;2;250;50;0;0;50;0;1;0;0;0;0;0;0;0
8191;13378;0;2;250;50;0;0;50;0;0;0;0;1;0;0;0;0
8192;6332;1;2;197;0;0;0;50;0;1;0;0;0;0;0;0;0
8192;13379;0;2;197;0;0;0;50;0;0;0;0;1;0;0;0;0
8193;978;1;3;27;33,33;0;0;0;1;0;0;0;0;0;0;0;0
8193;13380;0;2;37;50;0;0;0;0;0;0;0;1;0;0;0;0
8194;4092;1;4;45;75;0;0;0;0;1;0;0;0;0;0;0;0
8194;9488;0;4;45;75;0;0;0;0;0;0;0;1;0;0;0;0
8195;6333;1;2;928;50;0;0;50;0;1;0;0;0;0;0;0;0
8195;13381;0;2;928;50;0;0;50;0;0;0;0;1;0;0;0;0
8196;2466;1;2;1;50;0;0;0;1;0;0;0;0;0;0;0;0
8196;13382;0;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0
8197;6334;1;2;10;0;0;0;0;0;1;0;0;0;0;0;0;0
8197;13383;0;2;10;0;0;0;0;0;0;0;0;1;0;0;0;0
8198;129;1;8;556;12,5;0;0;37,5;1;0;0;0;0;0;0;0;0
8198;9489;0;4;160;25;0;0;25;0;0;0;0;1;0;0;0;0
8198;15946;0;4;952;0;0;0;50;0;0;0;0;0;1;0;0;0
8199;4601;1;3;38;0;0;0;0;0;1;0;0;0;0;0;0;0
8199;10359;0;3;38;0;0;0;0;0;0;0;0;1;0;0;0;0
8200;6335;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8200;13384;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8201;4602;1;3;257;33,33;0;0;33,33;0;1;0;0;0;0;0;0;0
8201;10360;0;3;257;33,33;0;0;33,33;0;0;0;0;1;0;0;0;0
8202;168;1;7;6;0;0;0;0;1;0;0;0;0;0;0;0;0
8202;8415;0;4;2;0;0;0;0;0;0;0;1;0;0;0;0;0
8202;10361;0;3;11;0;0;0;0;0;0;0;0;1;0;0;0;0
8203;6336;1;2;201;50;0;0;50;0;1;0;0;0;0;0;0;0
8204;4603;1;3;29;33,33;0;0;0;0;1;0;0;0;0;0;0;0
8204;10362;0;3;29;33,33;0;0;0;0;0;0;0;1;0;0;0;0
8205;2467;1;2;268;50;0;0;50;1;0;0;0;0;0;0;0;0
8205;13385;0;2;268;50;0;0;50;0;0;0;0;1;0;0;0;0
8206;2468;1;2;91;50;0;0;50;1;0;0;0;0;0;0;0;0
8206;13386;0;2;91;50;0;0;50;0;0;0;0;1;0;0;0;0
8207;7950;1;3;5;0;0;0;0;0;0;1;0;0;0;0;0;0
8207;10363;0;3;5;0;0;0;0;0;0;0;0;1;0;0;0;0
8208;2469;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0
8208;13387;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
8209;6338;1;2;372;50;0;0;50;0;1;0;0;0;0;0;0;0
8209;13389;0;2;372;50;0;0;50;0;0;0;0;1;0;0;0;0
8210;6339;1;2;306;0;0;0;50;0;1;0;0;0;0;0;0;0
8210;13390;0;2;306;0;0;0;50;0;0;0;0;1;0;0;0;0
8211;2471;1;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0
8211;13391;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0
8212;2472;1;2;476;0;0;0;50;1;0;0;0;0;0;0;0;0
8212;13392;0;2;476;0;0;0;50;0;0;0;0;1;0;0;0;0
8213;2474;1;2;43;0;0;0;0;1;0;0;0;0;0;0;0;0
8214;16554;1;1;303;0;0;0;200;0;0;0;0;0;0;1;0;0
8215;49;1;14;37;0;0;0;7,14;1;0;0;0;0;0;0;0;0
8215;8697;0;11;42;0;0;0;9,09;0;0;0;0;1;0;0;0;0
8215;15998;0;3;19;0;0;0;0;0;0;0;0;0;1;0;0;0
8216;979;1;3;487;33,33;0;0;66,67;1;0;0;0;0;0;0;0;0
8216;8560;0;2;731;0;0;0;100;0;0;0;1;0;0;0;0;0
8216;17464;0;1;1456;0;0;0;200;0;0;0;0;0;0;0;0;1
8217;6340;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8217;13394;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8218;6341;1;2;27;50;0;0;0;0;1;0;0;0;0;0;0;0
8218;13395;0;2;27;50;0;0;0;0;0;0;0;1;0;0;0;0
8219;4604;1;3;166;33,33;0;0;66,67;0;1;0;0;0;0;0;0;0
8219;10364;0;3;166;33,33;0;0;66,67;0;0;0;0;1;0;0;0;0
8220;8195;1;2;632;0;22990;1;200;0;0;1;0;0;0;0;0;0
8220;8561;0;2;632;0;22990;1;200;0;0;0;1;0;0;0;0;0
8220;16331;0;1;1165;0;22990;1;400;0;0;0;0;0;0;1;0;0
8221;4605;1;3;3;66,67;0;0;0;0;1;0;0;0;0;0;0;0
8221;10365;0;3;3;66,67;0;0;0;0;0;0;0;1;0;0;0;0
8222;6342;1;2;9;0;0;0;0;0;1;0;0;0;0;0;0;0
8222;13396;0;2;9;0;0;0;0;0;0;0;0;1;0;0;0;0
8223;130;1;8;57;75;0;0;12,5;1;0;0;0;0;0;0;0;0
8223;8780;0;8;57;75;0;0;12,5;0;0;0;0;1;0;0;0;0
8224;6343;1;2;8;0;0;0;0;0;1;0;0;0;0;0;0;0
8224;13397;0;2;8;0;0;0;0;0;0;0;0;1;0;0;0;0
8225;31;1;17;55;88,24;0;0;5,88;1;0;0;0;0;0;0;0;0
8225;15878;0;17;55;88,24;0;0;5,88;0;0;0;0;0;1;0;0;0
8226;6344;1;2;48;0;0;0;0;0;1;0;0;0;0;0;0;0
8226;13398;0;2;48;0;0;0;0;0;0;0;0;1;0;0;0;0
8227;6345;1;2;41;0;0;0;0;0;1;0;0;0;0;0;0;0
8227;13399;0;2;41;0;0;0;0;0;0;0;0;1;0;0;0;0
8228;3762;1;6;98;0;0;0;83,33;0;1;0;0;0;0;0;0;0
8228;8925;0;6;98;0;0;0;83,33;0;0;0;0;1;0;0;0;0
8228;17466;0;2;287;0;0;0;250;0;0;0;0;0;0;0;0;1
8229;6346;1;2;30;50;0;0;0;0;1;0;0;0;0;0;0;0
8229;13400;0;2;30;50;0;0;0;0;0;0;0;1;0;0;0;0
8230;3706;1;7;1068;14,29;0;0;100;0;1;0;0;0;0;0;0;0
8230;8841;0;7;1068;14,29;0;0;100;0;0;0;0;1;0;0;0;0
8230;16916;0;1;847;0;0;0;300;0;0;0;0;0;0;0;1;0
8231;6347;1;2;278;50;0;0;50;0;1;0;0;0;0;0;0;0
8231;13401;0;2;278;50;0;0;50;0;0;0;0;1;0;0;0;0
8232;2475;1;2;51;0;0;0;0;1;0;0;0;0;0;0;0;0
8232;8562;0;2;51;0;0;0;0;0;0;0;1;0;0;0;0;0
8233;2476;1;2;235;0;0;0;50;1;0;0;0;0;0;0;0;0
8233;13402;0;2;235;0;0;0;50;0;0;0;0;1;0;0;0;0
8234;131;1;8;161;25;0;0;37,5;1;0;0;0;0;0;0;0;0
8234;8842;0;7;183;28,57;0;0;42,86;0;0;0;0;1;0;0;0;0
8235;2477;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0
8235;13403;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
8236;2478;1;2;4;0;0;0;0;1;0;0;0;0;0;0;0;0
8236;13404;0;2;4;0;0;0;0;0;0;0;0;1;0;0;0;0
8237;169;1;7;522;0;0;0;14,29;1;0;0;0;0;0;0;0;0
8237;8416;0;4;57;0;0;0;0;0;0;0;1;0;0;0;0;0
8237;10366;0;3;1142;0;0;0;33,33;0;0;0;0;1;0;0;0;0
8238;6348;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8238;13405;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8239;16556;1;1;22;0;0;0;100;0;0;0;0;0;0;1;0;0
8240;2479;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
8240;13406;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8241;2480;1;2;131;0;0;0;0;1;0;0;0;0;0;0;0;0
8241;13407;0;2;131;0;0;0;0;0;0;0;0;1;0;0;0;0
8242;6350;1;2;3;0;0;0;0;0;1;0;0;0;0;0;0;0
8242;13409;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0
8243;2481;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0
8243;13410;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0
8244;4094;1;4;33;0;0;0;0;0;1;0;0;0;0;0;0;0
8244;9491;0;4;33;0;0;0;0;0;0;0;0;1;0;0;0;0
8245;7797;1;7;440;28,57;0;0;57,14;0;0;1;0;0;0;0;0;0
8245;8926;0;6;491;33,33;0;0;66,67;0;0;0;0;1;0;0;0;0
8245;16165;0;2;178;0;0;0;50;0;0;0;0;0;1;0;0;0
8246;980;1;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0
8246;10367;0;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0
8247;2482;1;2;6;0;0;0;0;1;0;0;0;0;0;0;0;0
8247;13411;0;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0
8248;981;1;3;824;0;0;0;66,67;1;0;0;0;0;0;0;0;0
8248;13412;0;2;219;0;0;0;50;0;0;0;0;1;0;0;0;0
8249;539;1;4;12;75;0;0;0;1;0;0;0;0;0;0;0;0
8249;9492;0;4;12;75;0;0;0;0;0;0;0;1;0;0;0;0
8250;16557;1;1;179;0;0;0;100;0;0;0;0;0;0;1;0;0
8251;6351;1;2;289;0;0;0;100;0;1;0;0;0;0;0;0;0
8251;13413;0;2;289;0;0;0;100;0;0;0;0;1;0;0;0;0
8252;540;1;4;194;50;0;0;25;1;0;0;0;0;0;0;0;0
8252;10368;0;3;258;66,67;0;0;33,33;0;0;0;0;1;0;0;0;0
8253;2483;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
8253;13414;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8254;6352;1;2;1;50;0;0;0;0;1;0;0;0;0;0;0;0
8254;13415;0;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0
8255;2484;1;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0
8256;6353;1;2;6;0;0;0;0;0;1;0;0;0;0;0;0;0
8256;13416;0;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0
8257;6354;1;2;143;50;0;0;50;0;1;0;0;0;0;0;0;0
8257;13417;0;2;143;50;0;0;50;0;0;0;0;1;0;0;0;0
8258;2485;1;2;8;0;0;0;0;1;0;0;0;0;0;0;0;0
8258;13418;0;2;8;0;0;0;0;0;0;0;0;1;0;0;0;0
8259;16918;1;1;208;0;0;0;200;0;0;0;0;0;0;0;1;0
8260;983;1;3;232;0;0;0;33,33;1;0;0;0;0;0;0;0;0
8260;10370;0;3;232;0;0;0;33,33;0;0;0;0;1;0;0;0;0
8261;8197;1;2;326;50;0;0;50;0;0;1;0;0;0;0;0;0
8261;13419;0;2;326;50;0;0;50;0;0;0;0;1;0;0;0;0
8262;3665;1;8;1847;0;0;0;112,5;0;1;0;0;0;0;0;0;0
8262;8781;0;8;1847;0;0;0;112,5;0;0;0;0;1;0;0;0;0
8262;16558;0;2;362;0;0;0;200;0;0;0;0;0;0;1;0;0
8263;3870;1;5;668;40;0;0;60;0;1;0;0;0;0;0;0;0
8263;9113;0;5;668;40;0;0;60;0;0;0;0;1;0;0;0;0
8264;16559;1;1;164;0;0;0;200;0;0;0;0;0;0;1;0;0
8264;17467;0;1;164;0;0;0;200;0;0;0;0;0;0;0;0;1
8265;6355;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8265;13420;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8266;2486;1;2;352;0;0;0;100;1;0;0;0;0;0;0;0;0
8266;13421;0;2;352;0;0;0;100;0;0;0;0;1;0;0;0;0
8267;2487;1;2;123;50;0;0;50;1;0;0;0;0;0;0;0;0
8267;13422;0;2;123;50;0;0;50;0;0;0;0;1;0;0;0;0
8268;132;1;8;151;12,5;0;0;12,5;1;0;0;0;0;0;0;0;0
8268;8563;0;2;534;50;0;0;50;0;0;0;1;0;0;0;0;0
8268;8927;0;6;24;0;0;0;0;0;0;0;0;1;0;0;0;0
8269;6356;1;2;260;0;0;0;50;0;1;0;0;0;0;0;0;0
8270;2488;1;2;1539;0;0;0;100;1;0;0;0;0;0;0;0;0
8270;13423;0;2;1539;0;0;0;100;0;0;0;0;1;0;0;0;0
8271;2489;1;2;198;0;0;0;50;1;0;0;0;0;0;0;0;0
8271;13424;0;2;198;0;0;0;50;0;0;0;0;1;0;0;0;0
8272;984;1;3;16;0;0;0;0;1;0;0;0;0;0;0;0;0
8272;10371;0;3;16;0;0;0;0;0;0;0;0;1;0;0;0;0
8273;3763;1;6;49;33,33;0;0;16,67;0;1;0;0;0;0;0;0;0
8273;10373;0;3;95;33,33;0;0;33,33;0;0;0;0;1;0;0;0;0
8273;15999;0;3;3;33,33;0;0;0;0;0;0;0;0;1;0;0;0
8274;6357;1;2;4;0;0;0;0;0;1;0;0;0;0;0;0;0
8275;2490;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0
8275;13425;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0
8276;16919;1;1;312;0;0;0;200;0;0;0;0;0;0;0;1;0
8277;6358;1;2;42;0;0;0;0;0;1;0;0;0;0;0;0;0
8278;2491;1;2;2;50;0;0;0;1;0;0;0;0;0;0;0;0
8278;13426;0;2;2;50;0;0;0;0;0;0;0;1;0;0;0;0
8279;6359;1;2;18;50;0;0;0;0;1;0;0;0;0;0;0;0
8279;13427;0;2;18;50;0;0;0;0;0;0;0;1;0;0;0;0
8280;6360;1;2;10;0;0;0;0;0;1;0;0;0;0;0;0;0
8280;13429;0;2;10;0;0;0;0;0;0;0;0;1;0;0;0;0
8281;4608;1;3;60;0;0;0;0;0;1;0;0;0;0;0;0;0
8282;6361;1;2;3;0;0;0;0;0;1;0;0;0;0;0;0;0
8282;13430;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0
8283;4609;1;3;135;66,67;0;0;33,33;0;1;0;0;0;0;0;0;0
8283;10375;0;3;135;66,67;0;0;33,33;0;0;0;0;1;0;0;0;0
8284;2493;1;2;30;0;0;0;0;1;0;0;0;0;0;0;0;0
8284;13431;0;2;30;0;0;0;0;0;0;0;0;1;0;0;0;0
8285;2494;1;2;260;0;0;0;50;1;0;0;0;0;0;0;0;0
8285;13432;0;2;260;0;0;0;50;0;0;0;0;1;0;0;0;0
8286;4610;1;3;314;0;0;0;66,67;0;1;0;0;0;0;0;0;0
8286;10376;0;3;314;0;0;0;66,67;0;0;0;0;1;0;0;0;0
8287;6362;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8287;13433;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8288;8198;1;2;0;100;0;0;0;0;0;1;0;0;0;0;0;0
8288;13434;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8289;4611;1;3;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8289;10377;0;3;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8290;6363;1;2;696;0;0;0;100;0;1;0;0;0;0;0;0;0
8290;13435;0;2;696;0;0;0;100;0;0;0;0;1;0;0;0;0
8290;17468;0;1;1391;0;0;0;200;0;0;0;0;0;0;0;0;1
8291;2495;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0
8291;13436;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
8292;6364;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8292;13437;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8293;4095;1;4;358;0;0;0;50;0;1;0;0;0;0;0;0;0
8293;9493;0;4;358;0;0;0;50;0;0;0;0;1;0;0;0;0
8294;6365;1;2;6;50;0;0;0;0;1;0;0;0;0;0;0;0
8294;13438;0;2;6;50;0;0;0;0;0;0;0;1;0;0;0;0
8295;985;1;3;248;0;0;0;33,33;1;0;0;0;0;0;0;0;0
8295;13439;0;2;358;0;0;0;50;0;0;0;0;1;0;0;0;0
8296;2496;1;2;47;50;0;0;0;1;0;0;0;0;0;0;0;0
8296;13440;0;2;47;50;0;0;0;0;0;0;0;1;0;0;0;0
8297;6366;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8297;13441;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8298;2497;1;2;96;50;0;0;50;1;0;0;0;0;0;0;0;0
8298;13442;0;2;96;50;0;0;50;0;0;0;0;1;0;0;0;0
8299;6367;1;2;6;0;0;0;0;0;1;0;0;0;0;0;0;0
8299;13443;0;2;6;0;0;0;0;0;0;0;0;1;0;0;0;0
8300;99;1;9;160;0;12875,6;1;66,67;1;0;0;0;0;0;0;0;0
8300;8742;0;9;160;0;12875,6;1;66,67;0;0;0;0;1;0;0;0;0
8300;17118;0;1;1337;0;12875,6;1;600;0;0;0;0;0;0;0;0;1
8301;2498;1;2;369;0;0;0;50;1;0;0;0;0;0;0;0;0
8301;13444;0;2;369;0;0;0;50;0;0;0;0;1;0;0;0;0
8302;2499;1;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0
8302;13445;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0
8303;2500;1;2;73;0;0;0;0;1;0;0;0;0;0;0;0;0
8303;13446;0;2;73;0;0;0;0;0;0;0;0;1;0;0;0;0
8304;2501;1;2;1;50;0;0;0;1;0;0;0;0;0;0;0;0
8304;13447;0;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0
8305;8199;1;2;295;0;0;0;50;0;0;1;0;0;0;0;0;0
8305;13448;0;2;295;0;0;0;50;0;0;0;0;1;0;0;0;0
8306;6368;1;2;10;0;0;0;0;0;1;0;0;0;0;0;0;0
8306;13449;0;2;10;0;0;0;0;0;0;0;0;1;0;0;0;0
8307;2502;1;2;1;50;0;0;0;1;0;0;0;0;0;0;0;0
8307;13450;0;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0
8308;37;1;16;4;12,5;0;0;0;1;0;0;0;0;0;0;0;0
8308;8666;0;16;4;12,5;0;0;0;0;0;0;0;1;0;0;0;0
8309;16560;1;1;77;0;0;0;100;0;0;0;0;0;0;1;0;0
8310;4612;1;3;3;66,67;0;0;0;0;1;0;0;0;0;0;0;0
8310;10378;0;3;3;66,67;0;0;0;0;0;0;0;1;0;0;0;0
8311;986;1;3;1;66,67;0;0;0;1;0;0;0;0;0;0;0;0
8311;10379;0;3;1;66,67;0;0;0;0;0;0;0;1;0;0;0;0
8312;16920;1;1;1571;0;0;0;300;0;0;0;0;0;0;0;1;0
8312;17469;0;1;1571;0;0;0;300;0;0;0;0;0;0;0;0;1
8313;2503;1;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0
8313;13451;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0
8314;6369;1;2;8;50;0;0;0;0;1;0;0;0;0;0;0;0
8314;13452;0;2;8;50;0;0;0;0;0;0;0;1;0;0;0;0
8315;2504;1;2;1310;0;0;0;100;1;0;0;0;0;0;0;0;0
8315;13453;0;2;1310;0;0;0;100;0;0;0;0;1;0;0;0;0
8316;6370;1;2;13;0;0;0;0;0;1;0;0;0;0;0;0;0
8316;13454;0;2;13;0;0;0;0;0;0;0;0;1;0;0;0;0
8317;4613;1;3;7;33,33;0;0;0;0;1;0;0;0;0;0;0;0
8317;10381;0;3;7;33,33;0;0;0;0;0;0;0;1;0;0;0;0
8318;2506;1;2;1;50;0;0;0;1;0;0;0;0;0;0;0;0
8318;16166;0;2;1;50;0;0;0;0;0;0;0;0;1;0;0;0
8319;4614;1;3;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8319;10382;0;3;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8320;6371;1;2;21;50;0;0;0;0;1;0;0;0;0;0;0;0
8320;13457;0;2;21;50;0;0;0;0;0;0;0;1;0;0;0;0
8321;82;1;10;0;100;0;0;0;1;0;0;0;0;0;0;0;0
8321;8718;0;10;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8322;2507;1;2;48;0;0;0;0;1;0;0;0;0;0;0;0;0
8323;6372;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8323;13458;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8324;7952;1;3;16;33,33;0;0;0;0;0;1;0;0;0;0;0;0
8324;13459;0;2;24;0;0;0;0;0;0;0;0;1;0;0;0;0
8325;541;1;4;19;0;0;0;0;1;0;0;0;0;0;0;0;0
8325;9494;0;4;19;0;0;0;0;0;0;0;0;1;0;0;0;0
8326;6373;1;2;109;50;0;0;50;0;1;0;0;0;0;0;0;0
8327;6374;1;2;39;50;0;0;0;0;1;0;0;0;0;0;0;0
8327;13460;0;2;39;50;0;0;0;0;0;0;0;1;0;0;0;0
8328;6375;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8328;13461;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8329;988;1;3;1902;33,33;0;0;66,67;1;0;0;0;0;0;0;0;0
8329;10383;0;3;1902;33,33;0;0;66,67;0;0;0;0;1;0;0;0;0
8330;2508;1;2;145;0;0;0;50;1;0;0;0;0;0;0;0;0
8330;13462;0;2;145;0;0;0;50;0;0;0;0;1;0;0;0;0
8331;8201;1;2;487;50;14380;1;250;0;0;1;0;0;0;0;0;0
8331;13463;0;2;487;50;14380;1;250;0;0;0;0;1;0;0;0;0
8331;17119;0;1;973;0;14380;1;500;0;0;0;0;0;0;0;0;1
8332;2509;1;2;506;0;0;0;200;1;0;0;0;0;0;0;0;0
8332;13464;0;2;506;0;0;0;200;0;0;0;0;1;0;0;0;0
8332;16921;0;1;641;0;0;0;300;0;0;0;0;0;0;0;1;0
8332;17470;0;1;641;0;0;0;300;0;0;0;0;0;0;0;0;1
8333;2510;1;2;2;50;0;0;0;1;0;0;0;0;0;0;0;0
8333;13465;0;2;2;50;0;0;0;0;0;0;0;1;0;0;0;0
8334;8202;1;2;0;100;0;0;0;0;0;1;0;0;0;0;0;0
8334;13466;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8335;989;1;3;179;0;0;0;33,33;1;0;0;0;0;0;0;0;0
8335;13467;0;2;268;0;0;0;50;0;0;0;0;1;0;0;0;0
8336;6376;1;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0
8336;13468;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
8337;16922;1;1;108;0;0;0;100;0;0;0;0;0;0;0;1;0
8338;6377;1;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0
8338;13469;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
8339;6378;1;2;1;50;0;0;0;0;1;0;0;0;0;0;0;0
8339;13470;0;2;1;50;0;0;0;0;0;0;0;1;0;0;0;0
8340;4096;1;4;324;25;0;0;50;0;1;0;0;0;0;0;0;0
8340;9495;0;4;324;25;0;0;50;0;0;0;0;1;0;0;0;0
8341;2512;1;2;84;0;0;0;0;1;0;0;0;0;0;0;0;0
8342;7953;1;3;1186;0;0;0;166,67;0;0;1;0;0;0;0;0;0
8342;13471;0;2;1274;0;0;0;150;0;0;0;0;1;0;0;0;0
8342;16923;0;2;1322;0;0;0;200;0;0;0;0;0;0;0;1;0
8343;6379;1;2;8;0;0;0;0;0;1;0;0;0;0;0;0;0
8343;13472;0;2;8;0;0;0;0;0;0;0;0;1;0;0;0;0
8344;2513;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0
8344;16167;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0
8345;990;1;3;75;0;0;0;0;1;0;0;0;0;0;0;0;0
8345;10384;0;3;75;0;0;0;0;0;0;0;0;1;0;0;0;0
8346;542;1;4;0;100;0;0;0;1;0;0;0;0;0;0;0;0
8346;9496;0;4;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8347;2514;1;2;893;50;0;0;50;1;0;0;0;0;0;0;0;0
8347;13473;0;2;893;50;0;0;50;0;0;0;0;1;0;0;0;0
8348;6380;1;2;174;0;0;0;50;0;1;0;0;0;0;0;0;0
8348;13474;0;2;174;0;0;0;50;0;0;0;0;1;0;0;0;0
8349;2515;1;2;1540;0;0;0;50;1;0;0;0;0;0;0;0;0
8349;13475;0;2;1540;0;0;0;50;0;0;0;0;1;0;0;0;0
8350;6381;1;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0
8350;13477;0;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0
8351;6382;1;2;2;50;0;0;0;0;1;0;0;0;0;0;0;0
8351;13478;0;2;2;50;0;0;0;0;0;0;0;1;0;0;0;0
8352;6384;1;2;8;0;0;0;0;0;1;0;0;0;0;0;0;0
8352;13480;0;2;8;0;0;0;0;0;0;0;0;1;0;0;0;0
8353;2517;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
8353;13481;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8354;6385;1;2;0;100;0;0;0;0;1;0;0;0;0;0;0;0
8354;13482;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8355;543;1;4;267;25;0;0;25;1;0;0;0;0;0;0;0;0
8355;15947;0;4;267;25;0;0;25;0;0;0;0;0;1;0;0;0
8356;8203;1;2;322;50;0;0;50;0;0;1;0;0;0;0;0;0
8356;13483;0;2;322;50;0;0;50;0;0;0;0;1;0;0;0;0
8357;4615;1;3;4;33,33;0;0;0;0;1;0;0;0;0;0;0;0
8357;10385;0;3;4;33,33;0;0;0;0;0;0;0;1;0;0;0;0
8358;17471;1;1;105;0;0;0;100;0;0;0;0;0;0;0;0;1
8359;16561;1;1;11;0;0;0;100;0;0;0;0;0;0;1;0;0
8360;2518;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
8360;13484;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8361;2519;1;2;0;100;0;0;0;1;0;0;0;0;0;0;0;0
8361;13485;0;2;0;100;0;0;0;0;0;0;0;1;0;0;0;0
8362;4616;1;3;110;0;0;0;33,33;0;1;0;0;0;0;0;0;0
8362;13486;0;2;163;0;0;0;50;0;0;0;0;1;0;0;0;0
8363;335;1;5;131;0;0;0;20;1;0;0;0;0;0;0;0;0
8363;9497;0;4;162;0;0;0;25;0;0;0;0;1;0;0;0;0
